
 #		  Xp (m)		Yp (m)		  Zp (m)			ap (rad)			  Xq (m)			 Yq (m)				  Zq (m)			aq (rad)			 Sq (m)				Cp (m)				Cq (m)			    deltaCKarney (m)

11 	  1600750.9953829136000000000 	  0 	  6153295.8599296603000000000 	  1.4499973403703439000 	  926917.9800198340100000000 	  3490660.1292692325000000000 	  5239440.3926544590000000000 	  2.6860039228619379000 	  3723062.6140266000000000000 	  1589085.7954982778000000000 	  1589085.7954982775000000000 	 -0.0000000002328306437 
12 	  4155879.7441331935000000000 	  0 	  4822093.3655502088000000000 	  2.1204428527796657000 	  2277964.6821174594000000000 	  5421053.5761553897000000000 	 -2462280.6957488218000000000 	  2.4947654132892971000 	  10390945.2847473010000000000 	  3543756.9964377191000000000 	  3543756.9964377172000000000 	 -0.0000000018626451492 
13 	  2247439.1168143833000000000 	  0 	  5949044.5113155339000000000 	  2.8071265849142568000 	  4976524.6468327241000000000 	  2034786.3841139593000000000 	 -3419891.1632764176000000000 	  3.0039384060222964000 	  11462378.9330848010000000000 	  737755.3157780714100000000 	  737755.3157780715300000000 	  0.0000000001164153218 
14 	  6299939.7867915947000000000 	  0 	  992347.4846844089900000000 	  0.3943670992141709600 	  2027843.7534579835000000000 	  2183681.6821865430000000000 	  5620243.2531880792000000000 	  0.9480297807897479800 	  7015795.1742086001000000000 	  2420587.7277591536000000000 	  2420587.7277591536000000000 	  0.0000000000000000000 
15 	  6172273.3402392650000000000 	  0 	  1601991.6705784965000000000 	  0.2622671273825315000 	  5322904.7635246841000000000 	  540398.9889231622200000000 	  3460431.0050361590000000000 	  0.3037543915145073900 	  2123472.3235689998000000000 	  1600290.3610366953000000000 	  1600290.3610366955000000000 	  0.0000000002328306437 
16 	  4169957.5011570207000000000 	  0 	  4810006.2322901422000000000 	  0.6057956448215315900 	 -1843729.2181497959000000000 	  3298382.9072417514000000000 	  5121056.4902396584000000000 	  2.4621323674071487000 	  7247849.6976504000000000000 	  2374441.8369216183000000000 	  2374441.8369216183000000000 	  0.0000000000000000000 
17 	  5054650.6900071912000000000 	  0 	  3876834.3278210745000000000 	  1.4648496972885650000 	 -1512781.9928972165000000000 	  6185804.9230022365000000000 	 -356487.3215328291400000000 	  2.2319327789113106000 	  11440592.6041698010000000000 	  5026308.7764149029000000000 	  5026308.7764149047000000000 	  0.0000000018626451492 
18 	  6283726.8207000075000000000 	  0 	  1089681.7483140572000000000 	  0.7358515818015244300 	 -750242.4344453616100000000 	  4283637.9365563644000000000 	  4649998.8401298858000000000 	  1.8169486829176991000 	  9951338.2587212007000000000 	  4217754.5831566406000000000 	  4217754.5831566406000000000 	  0.0000000000000000000 
19 	  6355753.1724756006000000000 	  0 	  532094.9922483762500000000 	  1.3541306633776025000 	 -4509700.1925462745000000000 	  4470506.4210700719000000000 	  596165.0777103460900000000 	  1.7833253783385514000 	  14934241.1292402000000000000 	  6207153.5918769706000000000 	  6207153.5918769687000000000 	 -0.0000000018626451492 
20 	  5830070.7866727524000000000 	  0 	  2578005.9628489404000000000 	  2.6991883960633323000 	  1912860.0174381153000000000 	  2719203.1426697923000000000 	 -5424868.1507669091000000000 	  2.2924080821422077000 	  10456532.7345179000000000000 	  2495931.9392155791000000000 	  2495931.9392155795000000000 	  0.0000000004656612873 
21 	  6207646.1872437699000000000 	  0 	  1459930.0905350146000000000 	  0.9230231093136575000 	 -5523447.6429679189000000000 	  3023668.8683077376000000000 	  1011282.2911754431000000000 	  2.2370776091244600000 	  15992616.9668738000000000000 	  4950159.8366565676000000000 	  4950159.8366565676000000000 	  0.0000000000000000000 
22 	  6252549.8503071442000000000 	  0 	  1255242.2024499748000000000 	  0.6398642044150580900 	  1442329.4854007561000000000 	  3520996.5884576831000000000 	  5101714.2314253766000000000 	  1.3764275979650515000 	  7523817.2236513002000000000 	  3733313.1986945882000000000 	  3733313.1986945877000000000 	 -0.0000000004656612873 
23 	  6229102.7555671092000000000 	  0 	  1366137.7349397901000000000 	  0.9046569336148571100 	  1907739.2217705883000000000 	  4528665.8005484920000000000 	  4052366.5795399398000000000 	  1.4883614511328260000 	  7185925.8370823003000000000 	  4897402.8200439541000000000 	  4897402.8200439531000000000 	 -0.0000000009313225746 
24 	  5753791.2438358208000000000 	  0 	  2742956.6551396018000000000 	  0.1356400792389693100 	  1993457.2972675140000000000 	  623917.5080631254200000000 	  6006193.7600031542000000000 	  0.3816861982184603900 	  5157420.0236622998000000000 	  778053.7670868021700000000 	  778053.7670868021700000000 	  0.0000000000000000000 
25 	  2750099.8454213580000000000 	  0 	  5735493.0694609508000000000 	  0.5652442795719760900 	 -783382.1747963752100000000 	  2083940.9950714898000000000 	  5956927.3086865442000000000 	  2.4185933726038877000 	  4182294.0443743002000000000 	  1473014.2978002129000000000 	  1473014.2978002131000000000 	  0.0000000002328306437 
26 	  4634593.8876738185000000000 	  0 	  4367222.3611344406000000000 	  1.3888838283272187000 	  255815.1160361756300000000 	  6121421.5946493624000000000 	  1767015.8020874888000000000 	  2.3026025761097451000 	  8599025.6283718999000000000 	  4558120.7709263070000000000 	  4558120.7709263088000000000 	  0.0000000018626451492 
27 	  5102687.3240503529000000000 	  0 	  3813815.2062210487000000000 	  0.8048588313294974300 	  2221387.1502442202000000000 	  2942801.8863381506000000000 	  5186970.5881828722000000000 	  1.4993085284416376000 	  4429667.3228198998000000000 	  3677674.0727100531000000000 	  3677674.0727100545000000000 	  0.0000000013969838619 
28 	  4164173.7836241974000000000 	  0 	  4814980.7405273784000000000 	  2.8682891240935491000 	 -2974115.8673354206000000000 	  403444.2627143314500000000 	 -5608963.4854341205000000000 	  0.3838433051671339400 	  18515195.0943815000000000000 	  1123968.0573369451000000000 	  1123968.0573369453000000000 	  0.0000000002328306437 
29 	  6223787.7510028137000000000 	  0 	  1389991.5102769029000000000 	  0.4622762153186406000 	 -5301343.0821836432000000000 	  2015437.7689776758000000000 	  2908161.8010819759000000000 	  2.6301748863595393000 	  15048952.4710535000000000000 	  2775725.7112951013000000000 	  2775725.7112951013000000000 	  0.0000000000000000000 
30 	  6104609.2688514944000000000 	  0 	  1841608.0273980654000000000 	  1.0889902167042422000 	  3032333.7162633003000000000 	  4486620.9077364272000000000 	  3358540.8293576362000000000 	  1.5253879728577735000 	  5847962.7317319997000000000 	  5409657.2074171556000000000 	  5409657.2074171556000000000 	  0.0000000000000000000 
31 	  5464003.2183846831000000000 	  0 	  3279151.0708917067000000000 	  0.4811152613917033000 	 -2852127.6278249556000000000 	  2957344.8480522204000000000 	  4862178.9403506415000000000 	  2.4786562192390598000 	  9939788.0275973007000000000 	  2528566.4934731713000000000 	  2528566.4934731717000000000 	  0.0000000004656612873 
32 	  5255752.8094011033000000000 	  0 	  3601427.6102441493000000000 	  2.9040171724633002000 	  6319753.8496848214000000000 	  802267.7249561456300000000 	  311536.9384533466700000000 	  2.9461861037504602000 	  3597526.7300894000000000000 	  1236925.1457823066000000000 	  1236925.1457823096000000000 	  0.0000000030267983675 
33 	  5235175.5430459548000000000 	  0 	  3631075.6411931789000000000 	  2.1160559450106109000 	 -297623.3288360688600000000 	  5015527.3243410643000000000 	 -3915762.9595314492000000000 	  2.0423385104396630000 	  12559533.5645849000000000000 	  4476036.7216655407000000000 	  4476036.7216655416000000000 	  0.0000000009313225746 
34 	  4350714.9476219546000000000 	  0 	  4648257.2516294532000000000 	  1.8529516108823529000 	  2661144.5410709619000000000 	  5784345.9351325417000000000 	  373288.5136988752600000000 	  2.4257029918377446000 	  7881773.4010645002000000000 	  4178677.1571276234000000000 	  4178677.1571276234000000000 	  0.0000000000000000000 
35 	  4715573.3099410655000000000 	  0 	  4280248.6849646298000000000 	  1.5751915659129976000 	  627551.1315014713900000000 	  6326402.9138477622000000000 	  511540.6045688774900000000 	  2.3059430457579588000 	  9200537.9686874002000000000 	  4715527.7619925747000000000 	  4715527.7619925747000000000 	  0.0000000000000000000 
36 	  2736610.9921005559000000000 	  0 	  5741898.1826776378000000000 	  0.6436644367397143000 	 -3413569.5956693874000000000 	  3607671.6119476496000000000 	  3988193.0049681836000000000 	  2.8045797972616513000 	  7821879.0965592004000000000 	  1642324.1454009924000000000 	  1642324.1454009926000000000 	  0.0000000002328306437 
37 	  4593053.2271799799000000000 	  0 	  4410599.4604701316000000000 	  1.3525065134567384000 	 -4672034.9513858967000000000 	  1672568.5724878127000000000 	 -3993464.1012156489000000000 	  2.0134766605500043000 	  18289653.4563313980000000000 	  4484056.5623297710000000000 	  4484056.5623297710000000000 	  0.0000000000000000000 
38 	  6302802.2122203233000000000 	  0 	  974125.5653111162800000000 	  2.6715310174569518000 	  3311363.3446107092000000000 	  2644734.7540551685000000000 	 -4750661.0329990108000000000 	  2.4024748355746710000 	  7389056.0000216998000000000 	  2854799.0327137588000000000 	  2854799.0327137574000000000 	 -0.0000000013969838619 
39 	  3893071.8511911985000000000 	  0 	  5035250.8999796156000000000 	  1.9309787103510883000 	  1681125.6346863194000000000 	  5961049.4904121207000000000 	 -1518158.0765340843000000000 	  2.5127201975990618000 	  10183890.4042073000000000000 	  3643263.3932026108000000000 	  3643263.3932026117000000000 	  0.0000000009313225746 
40 	  6300536.0134619502000000000 	  0 	  988580.3375359620000000000 	  1.1152447402096346000 	  3930719.1350259390000000000 	  4224569.0152776502000000000 	  2708074.9734773501000000000 	  1.3730947245449916000 	  5290497.6026117997000000000 	  5657997.8371690745000000000 	  5657997.8371690754000000000 	  0.0000000009313225746 
41 	  2894473.1682047327000000000 	  0 	  5664486.7738283593000000000 	  0.5829155863382417000 	 -2776847.8798762676000000000 	  3084720.2615966033000000000 	  4826721.1126860976000000000 	  2.7475951416097693000 	  6830237.4756284999000000000 	  1593292.8091432508000000000 	  1593292.8091432510000000000 	  0.0000000002328306437 
42 	  5305993.5283623217000000000 	  0 	  3527492.5002580718000000000 	  1.9521558899577980000 	  3514995.3323077806000000000 	  5317044.3758390211000000000 	 -232623.7523019434900000000 	  2.2585774378458012000 	  7119055.4336307999000000000 	  4924808.2347483383000000000 	  4924808.2347483393000000000 	  0.0000000009313225746 
43 	  5807587.8825141862000000000 	  0 	  2627929.1343943137000000000 	  2.5090229886298547000 	  3209756.2141168471000000000 	  3692956.4807258202000000000 	 -4077757.2285915832000000000 	  2.3637516742502793000 	  8762329.3850260992000000000 	  3433557.2906172024000000000 	  3433557.2906172024000000000 	  0.0000000000000000000 
44 	  5544064.1584048243000000000 	  0 	  3142835.5651260042000000000 	  1.3524660165263414000 	 -948909.4798858162200000000 	  6222316.5261199307000000000 	  1027552.1642444358000000000 	  2.1065125784482266000 	  10330974.8552083000000000000 	  5412450.6509887883000000000 	  5412450.6509887883000000000 	  0.0000000000000000000 
45 	  4235867.9840351185000000000 	  0 	  4752455.8744714921000000000 	  0.5750409350718255200 	 -3591314.0781217436000000000 	  3460774.5329248849000000000 	  3962363.2021005801000000000 	  2.6614423792508699000 	  9426008.3631053008000000000 	  2303757.8887505508000000000 	  2303757.8887505503000000000 	 -0.0000000004656612873 
46 	  6192645.4255427783000000000 	  0 	  1521895.0166041674000000000 	  0.9515628195195660100 	 -6192450.0029313285000000000 	  1441601.5597788107000000000 	 -504247.8267679211600000000 	  2.2256444924451082000 	  18254889.7571327020000000000 	  5042817.1725403508000000000 	  5042817.1725403527000000000 	  0.0000000018626451492 
47 	  3964562.4683533506000000000 	  0 	  4979534.6215819092000000000 	  0.0777048055836196680 	 -4995186.8038292211000000000 	  115161.6602590760700000000 	 -3950983.7755903252000000000 	  3.0799595727141575000 	  18540185.6161793990000000000 	  307755.6308815184200000000 	  307755.6308815188200000000 	  0.0000000004074536264 
48 	  3544601.7936994275000000000 	  0 	  5284714.5287512317000000000 	  0.4303738933317891000 	 -3668514.1692374325000000000 	  2564073.4866921422000000000 	  4528789.6716013765000000000 	  2.8048527846187183000 	  8253949.1895893002000000000 	  1478845.5457308919000000000 	  1478845.5457308921000000000 	  0.0000000002328306437 
49 	  4646574.8495660098000000000 	  0 	  4354558.3266056655000000000 	  3.0197554435947347000 	  6344965.9050868237000000000 	  560032.0561991923000000000 	 -328142.7385549977200000000 	  3.0528169631656801000 	  5153026.4694777001000000000 	  564726.1310329609600000000 	  564726.1310329613000000000 	  0.0000000003492459655 
50 	  4963210.0665395055000000000 	  0 	  3992461.8373517268000000000 	  0.4292005951741883500 	 -6105517.2647521598000000000 	  1836046.6675978450000000000 	  178906.2350539763900000000 	  2.8116858009949066000 	  15194490.3704939000000000000 	  2065410.2770409524000000000 	  2065410.2770409514000000000 	 -0.0000000009313225746 
51 	  2827726.5308344946000000000 	  0 	  5697876.0221506972000000000 	  1.1052655126007764000 	 -1737227.6722106254000000000 	  5508108.8577010138000000000 	  2697106.3639799752000000000 	  2.6887766174364844000 	  8337896.7811701996000000000 	  2526809.5174033316000000000 	  2526809.5174033321000000000 	  0.0000000004656612873 
52 	  5941087.1051838212000000000 	  0 	  2312589.9514731057000000000 	  0.6049577831358197200 	  55183.4275228159530000000 	  3444925.2577295853000000000 	  5349505.6547431611000000000 	  1.7676016525899358000 	  7974419.4482318005000000000 	  3378858.7390716425000000000 	  3378858.7390716430000000000 	  0.0000000004656612873 
53 	  4278442.0454026880000000000 	  0 	  4714421.9919931823000000000 	  2.2692129669243339000 	  4159949.3815430892000000000 	  4666580.0746144168000000000 	 -1260072.3342040419000000000 	  2.5898887657313092000 	  8123586.3046894995000000000 	  3276693.0009761043000000000 	  3276693.0009761038000000000 	 -0.0000000004656612873 
54 	  6035921.7166618994000000000 	  0 	  2054225.1620296862000000000 	  1.1399202989681150000 	  554000.5357182927000000000 	  5641700.6271704696000000000 	  2913370.2182622952000000000 	  1.8266933306202948000 	  8535264.7666499000000000000 	  5484239.7424237849000000000 	  5484239.7424237849000000000 	  0.0000000000000000000 
55 	  3764542.8430507998000000000 	  0 	  5131411.9369635796000000000 	  1.8810010303969271000 	 -1132282.5695566337000000000 	  4720513.1926780073000000000 	 -4123196.1505095656000000000 	  2.3107855470775149000 	  14330915.6890974010000000000 	  3584865.3666901351000000000 	  3584865.3666901360000000000 	  0.0000000009313225746 
56 	  3621134.2664725468000000000 	  0 	  5232921.5000266656000000000 	  0.3334322510173010600 	 -3378924.3162819222000000000 	  1958041.6842722634000000000 	  5025867.0477280654000000000 	  2.8332536133335888000 	  7734671.6724792998000000000 	  1185154.4006911220000000000 	  1185154.4006911230000000000 	  0.0000000009313225746 
57 	  5323679.8587595280000000000 	  0 	  3500923.0163930557000000000 	  2.5505340899899109000 	  654016.3366761957300000000 	  3278572.4387715501000000000 	 -5413533.6847588848000000000 	  2.0500212426423148000 	  12505869.2696333990000000000 	  2966569.0392609877000000000 	  2966569.0392609867000000000 	 -0.0000000009313225746 
58 	  6249074.7371194586000000000 	  0 	  1272315.4926693437000000000 	  3.0614094540618590000 	  5162755.1437360458000000000 	  375282.1429494529700000000 	 -3713865.6026457683000000000 	  3.0447455010535620000 	  5267069.8227735003000000000 	  500534.0528678316000000000 	  500534.0528678302100000000 	 -0.0000000013969838619 
59 	  6277418.7971754288000000000 	  0 	  1125216.3697508874000000000 	  1.2588695124403719000 	 -1348329.0782735771000000000 	  5994022.7521711038000000000 	  1707245.7361496184000000000 	  1.8061034093890809000 	  11045968.5159604010000000000 	  5974495.7451713458000000000 	  5974495.7451713467000000000 	  0.0000000009313225746 
60 	  6253435.9052961878000000000 	  0 	  1250850.1813185739000000000 	  1.4115641532600576000 	 -4399472.8933919892000000000 	  4615825.9652556153000000000 	 -138890.2490445317500000000 	  1.8233540044583008000 	  14791911.8158260990000000000 	  6174325.6955454219000000000 	  6174325.6955454210000000000 	 -0.0000000009313225746 
61 	  6037144.8669972708000000000 	  0 	  2050651.7739389353000000000 	  2.2079547155888823000 	 -1888045.2945359529000000000 	  4470270.4387625065000000000 	 -4125276.5524933948000000000 	  1.5747431142963240000 	  13270232.7345542000000000000 	  4852593.7415975826000000000 	  4852593.7415975826000000000 	  0.0000000000000000000 
62 	  6246912.1493016686000000000 	  0 	  1282820.9053446099000000000 	  0.0602944477076223090 	 -192585.4246811114400000000 	  378674.4225445971200000000 	  6342635.4731659386000000000 	  2.0528271076828344000 	  8905185.9740980994000000000 	  376425.9433874455300000000 	  376425.9433874452400000000 	 -0.0000000002910383046 
63 	  6357509.7225904129000000000 	  0 	  510825.8928572761400000000 	  1.4810797280473693000 	  3642068.7046325756000000000 	  5180447.8346075537000000000 	  758321.7091603508500000000 	  1.5851218126467608000 	  6082040.5178468004000000000 	  6331940.8656281633000000000 	  6331940.8656281643000000000 	  0.0000000009313225746 
64 	  6182202.5686842669000000000 	  0 	  1563498.6732796493000000000 	  1.6964936717268491000 	  2017643.1966986004000000000 	  6043961.2259897208000000000 	 -282387.6661916928100000000 	  1.8452130732853247000 	  8102681.6827271003000000000 	  6133427.9869002542000000000 	  6133427.9869002542000000000 	  0.0000000000000000000 
65 	  4171822.5955958758000000000 	  0 	  4808399.5153850839000000000 	  0.8533020196525790100 	 -4748649.3668930605000000000 	  4255490.8885797784000000000 	  147011.6371098366800000000 	  2.6261117223393957000 	  13122810.6665654000000000000 	  3143283.0249834019000000000 	  3143283.0249834019000000000 	  0.0000000000000000000 
66 	  3885004.8305543489000000000 	  0 	  5041436.0539354812000000000 	  1.7686105124697618000 	 -2391006.3606159501000000000 	  3922084.1450264743000000000 	 -4410203.3557171542000000000 	  2.1637759031694537000 	  15689524.9613061990000000000 	  3809241.3719136720000000000 	  3809241.3719136734000000000 	  0.0000000013969838619 
67 	  6308918.7542772042000000000 	  0 	  933968.3616582601100000000 	  1.4907179494237608000 	 -4780046.4613270899000000000 	  4205916.6541260425000000000 	 -375634.8803586644400000000 	  1.7277772299937648000 	  15427033.4589312000000000000 	  6288701.4439367382000000000 	  6288701.4439367373000000000 	 -0.0000000009313225746 
68 	  5948647.6689675925000000000 	  0 	  2293203.2103761914000000000 	  2.1542629405906633000 	  2224574.0876223841000000000 	  5245872.4648005012000000000 	 -2856176.5891849142000000000 	  2.0838300074855312000 	  8963095.9449195005000000000 	  4964490.5514845960000000000 	  4964490.5514845969000000000 	  0.0000000009313225746 
69 	  4166775.3005181393000000000 	  0 	  4812744.6966220448000000000 	  0.3033079639779231500 	 -3466294.1010556077000000000 	  1851818.4750352185000000000 	  5006721.9200407406000000000 	  2.8193669376396810000 	  8460859.2421615999000000000 	  1244527.4579146253000000000 	  1244527.4579146260000000000 	  0.0000000006984919310 
70 	  5770263.4409327768000000000 	  0 	  2708367.6786165955000000000 	  1.4123339168377733000 	 -1402177.8387713616000000000 	  6207935.5043055685000000000 	  418194.9582281655200000000 	  2.0324909861615463000 	  11111090.2510493990000000000 	  5697968.2856034487000000000 	  5697968.2856034478000000000 	 -0.0000000009313225746 
71 	  5142457.3744446738000000000 	  0 	  3760380.8491753181000000000 	  2.1975012623725378000 	  336440.6761733372100000000 	  4851718.9275836572000000000 	 -4112696.0802810867000000000 	  2.1132498526810650000 	  12215268.8786999010000000000 	  4165207.3410122721000000000 	  4165207.3410122725000000000 	  0.0000000004656612873 
72 	  6330434.4977626409000000000 	  0 	  775997.6300891046400000000 	  0.2939220638318886200 	  446215.4532873880800000000 	  1815039.9099430433000000000 	  6077681.1819268689000000000 	  1.3766767836995564000 	  8811577.1302192006000000000 	  1833979.4784970244000000000 	  1833979.4784970246000000000 	  0.0000000002328306437 
73 	  4284060.3512985585000000000 	  0 	  4709351.3359916471000000000 	  1.0770101579297862000 	  2426957.6170799523000000000 	  2999279.4083288023000000000 	  5061832.7652765000000000000 	  1.7822141916406873000 	  3592351.5930098998000000000 	  3772306.5067359926000000000 	  3772306.5067359922000000000 	 -0.0000000004656612873 
74 	  5450683.3867704011000000000 	  0 	  3301096.8317368422000000000 	  1.6587404936855223000 	  5341488.1672343751000000000 	  1640351.0529162618000000000 	  3065137.2164247595000000000 	  1.8092207182308486000 	  1665550.2846814999000000000 	  5429618.6948734717000000000 	  5429618.6948734727000000000 	  0.0000000009313225746 
75 	  3939343.0087867640000000000 	  0 	  4999376.2477409113000000000 	  2.9869304142363577000 	  3236381.4349212907000000000 	  916588.3817358525700000000 	 -5400902.0679895300000000000 	  2.9601890158479032000 	  12301852.4803920000000000000 	  606841.5264499383000000000 	  606841.5264499383000000000 	  0.0000000000000000000 
76 	  6363540.9367725300000000000 	  0 	  429806.1506456048200000000 	  2.7081915434568367000 	 -2213421.3427352975000000000 	  2455080.9668128141000000000 	 -5436431.7876564348000000000 	  0.9415449007956433500 	  12656393.8352475000000000000 	  2672431.8754941230000000000 	  2672431.8754941239000000000 	  0.0000000009313225746 
77 	  4905540.6011253484000000000 	  0 	  4062642.8781221374000000000 	  2.3243867460297425000 	  965336.1179637793700000000 	  4369021.6711903429000000000 	 -4530132.3147189142000000000 	  2.2151226186860327000 	  12204135.1604139000000000000 	  3577300.6766708647000000000 	  3577300.6766708642000000000 	 -0.0000000004656612873 
78 	  3765652.9941898067000000000 	  0 	  5130602.7690747073000000000 	  0.3769486290995069900 	 -3884636.7735691676000000000 	  2298976.0676401961000000000 	  4490991.9616407063000000000 	  2.8294837041222527000 	  8661174.0504080001000000000 	  1386080.5584907655000000000 	  1386080.5584907643000000000 	 -0.0000000011641532183 
79 	  6351677.2091534771000000000 	  0 	  578423.1715476397700000000 	  2.8761226140939167000 	 -176839.4900644829900000000 	  1662390.4151896890000000000 	 -6134508.5731843952000000000 	  1.4909561233176640000 	  10739064.5751586000000000000 	  1666444.2669418724000000000 	  1666444.2669418738000000000 	  0.0000000013969838619 
80 	  5869576.3067683289000000000 	  0 	  2487369.7449036324000000000 	  2.0358612359393629000 	  3333978.2279673605000000000 	  5239810.7910899902000000000 	 -1447577.6840612700000000000 	  2.1355506647924374000 	  7443018.8017835999000000000 	  5246183.0286781145000000000 	  5246183.0286781136000000000 	 -0.0000000009313225746 
81 	  6353214.6726158373000000000 	  0 	  561400.7674573672700000000 	  1.6275381878098372000 	 -2689673.4199538790000000000 	  5755211.7399396645000000000 	 -567149.4484099822600000000 	  1.6260953314322661000 	  12838857.2071642000000000000 	  6342989.8881950891000000000 	  6342989.8881950891000000000 	  0.0000000000000000000 
82 	  5265372.3970870590000000000 	  0 	  3587443.3063248019000000000 	  2.3661496328433453000 	  5859587.1524178134000000000 	  2046712.2040435222000000000 	  1463694.1097699921000000000 	  2.5057468470502622000 	  3037507.0168011002000000000 	  3685931.8552718880000000000 	  3685931.8552718903000000000 	  0.0000000023283064365 
83 	  5101053.7388687711000000000 	  0 	  3815985.2621467006000000000 	  0.8001035800381560700 	 -5377939.7326069521000000000 	  3427997.3424737696000000000 	  84744.5724083061800000000 	  2.5304180361186734000 	  14657580.5791576000000000000 	  3659640.0670242063000000000 	  3659640.0670242058000000000 	 -0.0000000004656612873 
84 	  2136602.8113277354000000000 	  0 	  5989473.1600602567000000000 	  0.3600894693875522600 	 -5868468.6129615251000000000 	  2228739.4718868965000000000 	  1125120.7001756036000000000 	  3.0213739039532741000 	  10910936.3186733000000000000 	  752849.0207080167000000000 	  752849.0207080178700000000 	  0.0000000011641532183 
85 	  5934595.3257208085000000000 	  0 	  2329087.9108255152000000000 	  0.2213638272926725100 	 -1233190.2535675070000000000 	  1381056.6426471137000000000 	  6083023.3580034208000000000 	  2.3609271501295295000 	  8915869.2337663993000000000 	  1303001.9768993384000000000 	  1303001.9768993398000000000 	  0.0000000013969838619 
86 	  6160242.9619729556000000000 	  0 	  1647346.0286484885000000000 	  1.7064546798146731000 	 -5245414.4944824390000000000 	  3121872.1291036773000000000 	 -1843170.3245055231000000000 	  1.5834513966463548000 	  16739117.6455834990000000000 	  6103645.7823112290000000000 	  6103645.7823112309000000000 	  0.0000000018626451492 
87 	  2531938.7597244587000000000 	  0 	  5834423.8667076007000000000 	  1.5995342497727669000 	 -897694.8510541482800000000 	  5785667.3497628774000000000 	 -2521503.3774291440000000000 	  2.6945845062866964000 	  12761250.2849649000000000000 	  2530893.3078032620000000000 	  2530893.3078032634000000000 	  0.0000000013969838619 
88 	  4934615.7653531861000000000 	  0 	  4027515.1499098437000000000 	  2.5934879764040937000 	  2329633.3856537356000000000 	  3241956.2097493070000000000 	 -4957571.9560423419000000000 	  2.4417721069638536000 	  11353780.7523553000000000000 	  2571282.6148967356000000000 	  2571282.6148967356000000000 	  0.0000000000000000000 
